RootType,OuterType,OuterName,X,Y,Z,DisplayName,SpawnChance,ChanceType,Health,Keyed,LootSource,AISpawner,Visible
SceneComponent,BP_Window_195x105_BST_02b_C,BP_Window_195x105_BST_02b_C_UAID_04D9F5F93AD5A54502_97971df2a4ca033d_1117608448,-36404.23,-26396.062,9020.649,,,,10.0 HP,,,,
SceneComponent,BP_Window_195x105_BST_02b_C,UNP_Window_195x105_ST_01a4_6bf7ed90f87edc78_3,-8012.182,-16790.496,4153.647,,,,10.0 HP,,,,
SceneComponent,BP_Window_195x105_BST_02b_C,UNP_Window_195x105_ST_01a5_6bf7ed90f87edc78_4,-8101.7827,-16426.225,4153.647,,,,10.0 HP,,,,
SceneComponent,BP_Window_195x105_BST_02b_C,UNP_Window_195x105_ST_01a6_6bf7ed90f87edc78_5,-8033.6743,-15894.553,4147.5854,,,,10.0 HP,,,,
SceneComponent,BP_Window_195x105_BST_02b_C,UNP_Window_195x105_ST_01a_6bf7ed90f87edc78_0,-8059.1694,-16598.295,2896.6685,,,,10.0 HP,,,,
SceneComponent,BP_Window_195x105_BST_02c_C,BP_Window_Large_03b_C_UAID_046874882494859A02_367755be1ccb9d60_1585213416,-27746.562,-9613.481,2189.9602,,,,10.0 HP,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a1_UAID_18C04DA8201B437902_1955f5d21cbe47a4_1437725262,22769.7,7476.0337,2506.0872,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a2_UAID_18C04DA8201B437902_1955f5d21cbe47a4_1437728263,22774.598,6748.819,2506.0872,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a2_a595927790dec5fd_1,-48034.336,-8256.606,3541.344,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a3_39c53a56517c239f_1,14729.921,13228.119,2672.2388,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a3_3e62a173f235e900_1,21495.953,-22150.58,3241.0615,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a3_6c4c20721545df36_1,-30798.719,-45208.617,6343.2354,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a3_a1b8e9568afcd202_1,-57867.863,-19588.057,7543.041,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a3_b48abfd6dd8426a8_1,-24440.586,30528.172,2029.1116,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a4_39c53a56517c239f_2,14643.369,13809.593,2671.5222,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a4_3e62a173f235e900_2,21986.84,-21827.127,3237.6611,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a4_6c4c20721545df36_2,-30592.975,-45759.32,6342.5186,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a4_a1b8e9568afcd202_2,-57289.996,-19696.104,7542.324,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a4_b48abfd6dd8426a8_2,-24698.252,29999.768,2028.3948,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a_39c53a56517c239f_0,14410.216,13485.843,2672.2957,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a_3e62a173f235e900_0,21595.111,-21752.36,3226.1616,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a_6c4c20721545df36_0,-30432.352,-45394.117,6343.292,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a_UAID_18C04DA8201B437902_1955f5d21cbe47a4_1437718259,22050.943,6918.06,2506.0872,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a_a1b8e9568afcd202_0,-57519.88,-19370.021,7543.0977,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a_a595927790dec5fd_0,-48358.78,-7916.9478,3533.7502,,,,,,,,
SceneComponent,BP_Window_Ext_Single_07a_C,UNP_BP_Window_Ext_Single_07a_b48abfd6dd8426a8_0,-24322.82,30134.77,2029.1683,,,,,,,,
SceneComponent,BP_Window_Ext_Single_08a_C,BP_Window_Ext_Single_07a_C_85bb18fbbf27a88e_2,-27161.148,-7032.99,2136.046,,,,,,,,
SceneComponent,BP_Window_Ext_Single_08a_C,BP_Window_Ext_Single_08a_C_UAID_046874882494859A02_367755be1ccb9d60_1585855801,-27695.63,-9238.123,2220.1228,,,,,,,,
SceneComponent,BP_Window_Ext_Single_08a_C,UNP_BP_Window_Ext_Single_07a3_1c556f47455d4841_1,-4477.9375,2873.5823,15.342595,,,,,,,,
SceneComponent,BP_Window_Ext_Single_08a_C,UNP_BP_Window_Ext_Single_07a4_1c556f47455d4841_2,-2286.927,1494.6486,17.96201,,,,,,,,
SceneComponent,BP_Window_Ext_Single_08a_C,UNP_BP_Window_Ext_Single_07a_1c556f47455d4841_0,-3901.9211,3063.452,14.98192,,,,,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_195x105_BST_02b_1c556f47455d4841_0,-2278.6008,3018.647,494.94818,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a1_1c556f47455d4841_4,-2842.7932,2065.2463,496.75925,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_1c556f47455d4841_2,-2223.1194,2384.4924,496.1528,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_UAID_04D9F5F93AD5064A02_358ce63c24dd89f2_1629345478,-30104.432,-6087.3237,1879.2507,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_UAID_04D9F5F93AD5064A02_358ce63c24dd89f2_1633664491,-29292.084,-5736.435,1879.2507,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_UAID_04D9F5F93AD5064B02_358ce63c24dd89f2_1878804515,-30518.66,-5997.5493,1883.6526,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_UAID_04D9F5F93AD55E4A02_358ce63c24dd89f2_1486817557,-30623.604,-5756.643,2296.558,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_UAID_04D9F5F93AD5984C02_358ce63c24dd89f2_1230146717,-30210.434,-5015.398,2296.6594,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_UAID_04D9F5F93AD5B64F02_358ce63c24dd89f2_1758489031,-30608.98,-5189.0127,2296.6594,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_UAID_04D9F5F93AD5BD4902_358ce63c24dd89f2_1200754393,-29196.45,-5691.693,2296.6594,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_UAID_04D9F5F93AD5BD4902_358ce63c24dd89f2_1248398592,-29538.389,-5840.6475,2296.6594,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_UAID_04D9F5F93AD5BD4902_358ce63c24dd89f2_1260581636,-29886.637,-5992.352,2296.6594,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a2_UAID_04D9F5F93AD5BD4902_358ce63c24dd89f2_1358984700,-30232.46,-6142.999,2296.6594,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a3_1c556f47455d4841_3,-2333.8628,3650.293,493.74832,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a4_1c556f47455d4841_5,-3182.4976,3344.2415,494.32968,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_01a_1c556f47455d4841_1,-3092.6455,2318.6226,496.27795,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_07a1_afe4a3bbeb7c2068_1,4485.0186,-12865.208,1857.5864,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_07a2_afe4a3bbeb7c2068_2,3022.7102,-12043.256,1874.2727,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01a_C,UNP_BP_Window_Large_07a_afe4a3bbeb7c2068_0,4056.1797,-13058.903,1857.5864,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_01d_C,UNP_BP_Window_195x105_BST_02b1_1c556f47455d4841_0,-2274.5322,3019.7563,891.56213,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_03b_C,UNP_BP_Window_Large_03b1_afe4a3bbeb7c2068_1,4461.479,-12833.07,1499.5327,,,,10.0 HP,,,,
SceneComponent,BP_Window_Large_03b_C,UNP_BP_Window_Large_03b_afe4a3bbeb7c2068_0,3616.5583,-13232.688,1498.0332,,,,10.0 HP,,,,
SceneComponent,BP_Window_Stable_01a_C,BP_Window_Stable_01a_C_UAID_10FFE0F0DC0E97E302_613646c311d01d8e_1772255744,-27659.19,-11690.02,2172.8516,,,,,,,,
SceneComponent,BP_Window_Stable_01a_C,UNP_BP_Window_Stable_01a_1c556f47455d4841_0,-3157.8704,2837.306,514.8488,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Ext_Single_08a_C_UAID_046874882494859A02_367755be1ccb9d60_1585835793,-28632.178,-9259.667,2205.4631,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Ext_Single_08a_C_UAID_046874882494859A02_367755be1ccb9d60_1585852800,-28069.785,-8478.325,2220.0366,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_01a_C_170009526a2c1544_1,-28488.123,-4300.9453,1833.8025,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_25c38f96bd642657_0,-26535.98,-8578.437,1854.9335,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_25c38f96bd642657_2,-27333.879,-8395.772,1863.9131,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_25c38f96bd642657_3,-25987.742,-7994.1523,2175.0427,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_613646c311d01d8e_0,-27890.357,-10619.068,1858.1597,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_613646c311d01d8e_2,-27088.662,-10784.27,1867.1392,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_0468748824944C9B02_d0e23cfe7f59ca33_2006389785,-25626.117,-5435.01,1920.2168,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_0468748824944C9B02_d0e23cfe7f59ca33_2006393789,-24497.357,-6163.4185,1890.2942,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_0468748824944C9B02_e1ce29a85d20fd8c_2006389785,-14185.364,-37879.938,1079.9093,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_0468748824944C9B02_e1ce29a85d20fd8c_2006393789,-13696.046,-36628.84,1049.9867,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_046874882494859A02_367755be1ccb9d60_1585842796,-28674.754,-9947.955,1869.6681,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5004B02_25c38f96bd642657_1982604391,-26287.836,-7323.3228,2175.0427,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5613F02_7895f44951635563_1386291149,-46917.78,-9477.741,3105.918,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5613F02_7895f44951635563_1386300150,-48070.645,-10169.348,3082.9983,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5613F02_9fac250d5149b043_1386291149,-15256.481,21446.336,-138.29984,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5613F02_9fac250d5149b043_1386300150,-15776.524,22684.977,-168.22244,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5613F02_bda10b7c50163ff5_1386291149,-17585.547,19001.416,-140.8375,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5613F02_bda10b7c50163ff5_1386300150,-16346.904,19521.459,-170.76009,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5714902_25c38f96bd642657_1923659101,-26533.568,-7457.06,1863.9131,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5714902_613646c311d01d8e_1923659101,-27868.287,-11740.23,1867.1392,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5814702_97971df2a4ca033d_1115182139,-36403.633,-26411.701,7748.753,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5DE5102_86279adec2ec3b27_1179085675,-15952.088,19977.086,277.09613,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02a_C_UAID_04D9F5F93AD5DF5102_86279adec2ec3b27_1254424212,-16195.109,19154.123,662.8409,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02b_C_UAID_04D9F5F93AD54D5202_85bb18fbbf27a88e_1124844603,-27706.838,-7499.5894,2090.8113,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,BP_Window_Stable_02b_C_UAID_04D9F5F93AD54D5202_85bb18fbbf27a88e_1136635604,-27995.682,-6811.1836,2090.8113,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,UNP_BP_Window_Stable_02a2_a595927790dec5fd_0,-47860.098,-6875.161,3608.0264,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,UNP_BP_Window_Stable_02a3_a595927790dec5fd_1,-48119.473,-6850.522,3608.0264,,,,,,,,
SceneComponent,BP_Window_Stable_02a_C,UNP_BP_Window_Wood_Medium_01a2_UAID_04D9F5F93AD5DF5102_86279adec2ec3b27_1102923211,-13849.449,18341.416,674.36066,,,,,,,,
SceneComponent,BP_Window_Stable_02b_C,BP_Window_Stable_02b_C_126232618081b8ee_1,-25921.732,-9544.507,1913.6742,,,,,,,,
SceneComponent,BP_Window_Stable_02b_C,BP_Window_Stable_02b_C_UAID_04D9F5F93AD5203F02_113aac40dd19cce1_1645890561,-14504.889,-34796.336,1084.1459,,,,,,,,
SceneComponent,BP_Window_Stable_02b_C,BP_Window_Stable_02b_C_UAID_04D9F5F93AD5203F02_55a6bec73623a530_1645890561,-23187.951,-630.24347,1157.2411,,,,,,,,
SceneComponent,BP_Window_Stable_02b_C,BP_Window_Stable_02b_C_UAID_04D9F5F93AD5203F02_bc9e8611b9e607b3_1645890561,-12803.346,21457.316,-132.49907,,,,,,,,
SceneComponent,BP_Window_Stable_02b_C,BP_Window_Stable_02b_C_UAID_04D9F5F93AD5203F02_f5345b2b34b3415e_1645890561,-25800.275,-6067.1875,1900.7825,,,,,,,,
SceneComponent,BP_Window_Stable_02b_C,BP_Window_Stable_02b_C_UAID_04D9F5F93AD5203F02_f5630e569374ca47_1645890561,6208.7534,-11634.3125,1575.0874,,,,,,,,
SceneComponent,BP_Window_Stone_Medium_01b_C,Actor_126232618081b8ee_103,-25591.541,-10217.676,1884.5596,,,,10.0 HP,,,,
SceneComponent,BP_Window_Stone_Medium_01c_C,Actor_126232618081b8ee_96,-26308.92,-10571.748,1884.5596,,,,10.0 HP,,,,
SceneComponent,BP_Window_Stone_Medium_03c_C,UNP_BP_Window_Stable_01a1_a595927790dec5fd_0,-48617.727,-6798.3906,3621.4702,,,,10.0 HP,,,,
SceneComponent,BP_Window_Stone_Medium_03c_C,UNP_BP_Window_Stable_01a2_a595927790dec5fd_1,-48810.844,-7568.0186,3618.6082,,,,10.0 HP,,,,
SceneComponent,BP_Window_Stone_Small_01a_C,StaticMeshActor_UAID_04D9F5F93AD5074B02_358ce63c24dd89f2_1225795816,-30626.63,-5751.7383,2801.0237,,,,10.0 HP,,,,
SceneComponent,BP_Window_Stone_Small_01a_C,StaticMeshActor_UAID_50EBF6D29969CC5302_358ce63c24dd89f2_1970281297,-30056.799,-5981.322,2697.1045,,,,10.0 HP,,,,
SceneComponent,BP_Window_Stone_TowerSmall_01a_C,BP_Window_Stone_TowerSmall_01a_C_170009526a2c1544_0,-28622.45,-4481.54,2397.8823,,,,,,,,
SceneComponent,BP_Window_Stone_TowerSmall_01a_C,BP_Window_Stone_TowerSmall_01a_C_UAID_04D9F5F93AD5844702_170009526a2c1544_1517292753,-27135.678,-4044.2002,2822.1716,,,,,,,,
SceneComponent,BP_Window_Stone_TowerSmall_01a_C,UNP_BP_Window_Stone_VerySmall_01a1_a595927790dec5fd_1,-48673.203,-7590.049,3410.3892,,,,,,,,
SceneComponent,BP_Window_Stone_TowerSmall_01a_C,UNP_BP_Window_Stone_VerySmall_01a2_a595927790dec5fd_2,-48645.984,-6796.238,3409.3044,,,,,,,,
SceneComponent,BP_Window_Stone_TowerSmall_01a_C,UNP_BP_Window_Stone_VerySmall_01a_a595927790dec5fd_0,-48306.094,-6828.9146,3409.3044,,,,,,,,
SceneComponent,BP_Window_Stone_VerySmall_01a_C,BP_Window_Stone_VerySmall_01a_C_UAID_046874882494859A02_367755be1ccb9d60_1585336494,-27962.412,-9716.599,2235.1023,,,,,,,,
SceneComponent,BP_Window_Tavern_01a_C,BP_Window_Tavern_01a_C_UAID_50EBF6D299691F8302_afe4a3bbeb7c2068_2039333115,4539.4165,-12338.579,1417.5864,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01a_C,UNP_BP_Window_Wood_Medium_01a2_86279adec2ec3b27_0,-13904.677,18046.879,278.55447,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01a_C,UNP_BP_Window_Wood_Medium_01a2_UAID_04D9F5F93AD5AB5102_86279adec2ec3b27_2025229108,-13815.839,18493.492,278.55447,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01a_C,UNP_BP_Window_Wood_Medium_01a3_86279adec2ec3b27_0,-14773.097,19447.594,278.55447,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01a_C,UNP_BP_Window_Wood_Medium_01a4_86279adec2ec3b27_0,-15253.682,19543.188,278.55447,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01a_C,UNP_BP_Window_Wood_Medium_01a4_UAID_04D9F5F93AD5B65102_86279adec2ec3b27_1804703287,-15598.413,20177.195,278.55447,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01c_C,BP_Window_Stone_Medium_02a_C_25c38f96bd642657_1,-27555.06,-8252.047,2185.6245,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01c_C,BP_Window_Stone_Medium_02a_C_UAID_04D9F5F93AD5FB4B02_25c38f96bd642657_1406642031,-26743.443,-7507.87,2190.1755,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01c_C,UNP_BP_Window_Stone_Medium_01a1_86279adec2ec3b27_1,-14320.518,17863.383,276.4516,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01c_C,UNP_BP_Window_Stone_Medium_01a1_UAID_04D9F5F93AD5B65102_86279adec2ec3b27_1617285272,-16306.804,18618.943,276.4516,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01c_C,UNP_BP_Window_Stone_Medium_01a_86279adec2ec3b27_0,-14801.907,17954.932,276.4516,,,,10.0 HP,,,,
SceneComponent,BP_Window_Wood_Medium_01c_C,UNP_BP_Window_Wood_Medium_01c_afe4a3bbeb7c2068_0,3840.2036,-12132.869,1880.9482,,,,10.0 HP,,,,
SceneComponent,BP_WoodenDoor_Ext_01a_C,BP_WoodenDoor_Ext_01a_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_1994623627,-54979.78,37878.0,1715.0176,,,,,InventoryDefinition_Key'ID_Key_Bronze',,,
SceneComponent,BP_WoodenDoor_Ext_01a_C,BP_WoodenDoor_Ext_01a_C_UAID_046874882494FE9802_29c4ea76462ed633_1762594396,-32986.316,20762.639,-314.52396,,,,,InventoryDefinition_Key'ID_Key_Bronze',,,
SceneComponent,BP_WoodenDoor_Ext_01a_C,BP_WoodenDoor_Ext_01a_C_UAID_046874882494FE9802_29c4ea76462ed633_1763402415,-31832.85,23764.607,-307.594,,,,,InventoryDefinition_Key'ID_Key_Bronze',,,
SceneComponent,BP_WoodenDoor_Ext_01a_C,BP_WoodenDoor_Ext_01a_C_UAID_18C04DA8201B447902_1955f5d21cbe47a4_1586998625,24754.707,11028.054,2372.889,,,,,InventoryDefinition_Key'ID_Key_Bronze',,,
SceneComponent,BP_WoodenDoor_Ext_01a_C,BP_WoodenDoor_Ext_01a_C_UAID_18C04DA8201B447902_1955f5d21cbe47a4_1587523636,24019.479,6852.846,2348.2559,,,,,InventoryDefinition_Key'ID_Key_Bronze',,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,C_BeerBarrels_01a_Spawner_C_UAID_00FF8EFC2BEFF08202_c71ad3ef090f6a00_1638474955,-57402.766,35615.055,1786.9769,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,C_BeerBarrels_01a_Spawner_C_UAID_581CF8B7231535D802_7b0b2d09dbcdc51c_2020833867,33392.637,-8982.035,-99.0781,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,C_BeerBarrels_01a_Spawner_C_UAID_581CF8B723158CD602_e28dd75b0dfb6fe0_1180038735,32230.74,-14221.914,-98.94705,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,C_BeerBarrels_01a_Spawner_C_UAID_581CF8B72315DED602_09b253a8aea41573_1892700272,35630.258,-16364.687,-99.078094,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_00FF8EFC2BEFF28202_1955f5d21cbe47a4_1431596921,24433.723,7040.1387,2373.8176,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_04D9F5F93AD58F4702_97971df2a4ca033d_1607186172,-36202.426,-26168.393,7657.504,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_04D9F5F93AD5C24402_71619fc7e70fc919_1580668313,-15232.096,21239.508,-294.07782,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_04D9F5F93AD5CB4902_25c38f96bd642657_1637503411,-26867.1,-8863.7295,1707.7893,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_04D9F5F93AD5CB4902_613646c311d01d8e_1637503411,-27565.545,-10326.615,1711.0154,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_04D9F5F93AD5DA5202_6bf7ed90f87edc78_1166510974,-7424.6187,-16748.79,4067.213,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_04D9F5F93AD5EC5C02_0ee7a365402e2b65_1226791185,34429.246,-13154.193,-101.86018,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_04D9F5F93AD5FE3F02_7895f44951635563_1814389198,-47742.203,-9460.14,2956.2178,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_581CF8B723154B4C02_fa61c736281e8a8a_1139497192,-39204.5,-28497.184,7073.894,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_581CF8B72315965202_358ce63c24dd89f2_1555686981,-30402.867,-5202.269,1813.2598,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_581CF8B72315B74F02_97971df2a4ca033d_1818902560,-36444.8,-26767.625,8507.507,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_581CF8B72315DED602_09b253a8aea41573_1885523166,36371.8,-14499.275,-100.274765,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,LevelInstance_UAID_581CF8B72315F95102_25c38f96bd642657_1337508279,-26147.895,-7332.754,2106.4036,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_BeerBarrels_01a_Spawner_C,UNP_ChildActor_afe4a3bbeb7c2068_1,3661.3984,-10833.837,1426.9152,Beer Barrel,,,,,Distillery_Small,,
SceneComponent,C_Cabinet_05a_Spawner_C,C_Cabinet_05a_Spawner_C_126232618081b8ee_1,-25814.617,-9810.877,1956.135,Cabinet,,,,,HighClassCiv_Small,,
SceneComponent,C_Cabinet_05a_Spawner_C,C_Cabinet_05a_Spawner_C_UAID_046874882494859A02_367755be1ccb9d60_1585377519,-28204.975,-8275.573,1943.0183,Cabinet,,,,,HighClassCiv_Small,,
SceneComponent,C_Cabinet_05a_Spawner_C,C_Cabinet_05a_Spawner_C_UAID_04D9F5F93AD5974C02_358ce63c24dd89f2_1473095418,-29916.162,-5063.294,2010.8997,Cabinet,,,,,HighClassCiv_Small,,
SceneComponent,C_Cabinet_05a_Spawner_C,C_Cabinet_05a_Spawner_C_UAID_04D9F5F93AD5BD4A02_25c38f96bd642657_1966200142,-26962.375,-8340.125,1955.4629,Cabinet,,,,,HighClassCiv_Small,,
SceneComponent,C_Cabinet_05a_Spawner_C,C_Cabinet_05a_Spawner_C_UAID_04D9F5F93AD5BD4A02_613646c311d01d8e_1966200142,-27458.861,-10848.015,1958.6891,Cabinet,,,,,HighClassCiv_Small,,
SceneComponent,C_Cabinet_05a_Spawner_C,C_Cabinet_05a_Spawner_C_UAID_581CF8B72315905202_358ce63c24dd89f2_1319897247,-30414.22,-5437.9077,2400.794,Cabinet,,,,,HighClassCiv_Small,,
SceneComponent,C_Cabinet_05a_Spawner_C,C_Cabinet_05a_Spawner_C_UAID_581CF8B72315945202_358ce63c24dd89f2_1176048225,-29141.625,-5349.4995,1999.3944,Cabinet,,,,,HighClassCiv_Small,,
