RootType,OuterType,OuterName,X,Y,Z,DisplayName,SpawnChance,ChanceType,Health,Keyed,LootSource,AISpawner,Visible,HarvestableBy,NodeTag
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_5d91645fa52ba595_0,12500.795,7026.746,-1601.133,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_696ebfb879a48552_0,19867.758,10253.666,-1668.0581,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_UAID_04687488249415B302_067538a4a975e719_1764570631,-79528.24,-45693.867,-796.43536,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_UAID_04687488249415B302_28dfaf69cd5986be_1764570631,-68281.266,33720.918,477.8412,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_UAID_04687488249415B302_30791b7cfa1a96e9_1764570631,-83592.03,-55755.88,-1031.9979,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_UAID_04687488249415B302_48f494e7442bfe39_1764570631,-51756.7,90881.15,-371.39862,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_UAID_04687488249415B302_78fb629afb2a31e2_1764570631,-84975.71,-51042.734,-932.9345,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_UAID_04687488249415B302_b3585c0b23f7b273_1764570631,-78671.09,-52106.56,-934.7386,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_UAID_04687488249415B302_e454552d2ccc2ea8_1764570631,-51847.484,86317.586,-429.8271,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_da6bcadec5464152_0,16405.02,46403.344,-868.5494,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_e23e4cc96537ed68_0,34321.49,9279.052,-1366.6392,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung01a_e8e890071666e736_0,43575.926,6395.749,-972.52405,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung05a_7e945ee4210d475d_0,48977.336,5518.33,-927.8852,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung05a_8d74ee310e6406d5_0,25757.21,19024.623,-2601.6428,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Fem_Hung05a_C,UNP_BP_SoundTrap_Corpse_Fem_Hung05a_be84b45a7f1a85a5_0,44340.906,27816.72,-2155.679,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_C,BP_SoundTrap_Corpse_Male_C_172,14421.896,9824.375,-1271.1007,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_C,UNP_BP_SoundTrap_Corpse_Male_Hung01a_28f6925f2bba127d_0,29541.393,14879.5205,-1418.5272,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_C,UNP_BP_SoundTrap_Corpse_Male_Hung01a_8418679c8d07a0f0_0,9893.774,-8559.37,-407.44168,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_C,UNP_NT_CorpseMale_Hanging_01_285d8d0438310b65_0,27063.58,46477.44,-1482.954,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_C,UNP_NT_CorpseMale_Hanging_01_48587e268a079417_0,37194.6,36920.87,-806.27515,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_C,UNP_NT_CorpseMale_Hanging_01_70289b78fbb72873_0,19323.836,40792.348,-901.3334,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_C,UNP_NT_CorpseMale_Hanging_01_b24b83461a382783_0,10363.459,21822.285,-1359.7808,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_C,UNP_NT_CorpseMale_Hanging_01_bcce546c1dc183c6_0,-647.0719,15399.626,-1424.0088,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_C,UNP_NT_CorpseMale_Hanging_01_e8d7c584448c3be6_0,-2722.0967,11339.933,-1358.9773,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_C,UNP_NT_CorpseMale_Hanging_02_70289b78fbb72873_1,18610.852,40781.535,-530.9953,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Corpse_Male_Hung01a_C,BP_SoundTrap_Corpse_Male_Hung01a_C_UAID_D843AE1A93E5ED4002_1825096627,-1345.9717,12784.421,-1453.2169,,50.0,Blueprint,10.0 HP,,,,True,,
SceneComponent,BP_SoundTrap_Crow_C,BP_SoundTrap_Crow_C_UAID_046874882494A69802_68e0512c24d92e8f_1247360809,14421.02,17384.645,-1832.1365,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_C,BP_SoundTrap_Crow_C_UAID_581CF8B72315E15302_22fc08a0348b273e_1194610187,-16803.236,10666.734,-1604.2361,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_C,BP_SoundTrap_Crow_C_UAID_581CF8B72315E15302_92e280a728d5ffe0_1194610187,-10502.746,-11048.582,-1169.3579,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_C,UNP_BP_SoundTrap_Crow1_UAID_046874882494977D02_be6a6beac2196855_1269204605,10416.755,32673.443,-1721.4259,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_C,UNP_BP_SoundTrap_Crow2_UAID_046874882494977D02_be6a6beac2196855_1269207606,10997.596,32667.975,-1743.7964,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_C,UNP_BP_SoundTrap_Crow3_UAID_046874882494977D02_be6a6beac2196855_1269194602,11074.895,32682.217,-1720.7715,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_C,UNP_BP_SoundTrap_Crow4_UAID_046874882494977D02_be6a6beac2196855_1269200604,11128.174,32704.467,-1727.6104,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_C,UNP_BP_SoundTrap_Crow_UAID_046874882494977D02_be6a6beac2196855_1269197603,10312.724,32737.062,-1724.6874,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Group_01a_C,UNP_BP_SoundTrap_Crow_Group_01a_4ce91daf0bc48ef7_0,48849.957,6094.5186,-899.4516,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Group_01a_C,UNP_BP_SoundTrap_Crow_Group_01a_UAID_04687488249456B902_40332391da5e1e80_1371871528,-3709.8032,10138.521,-1923.632,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Group_01a_C,UNP_BP_SoundTrap_Crow_Group_01a_UAID_04687488249456B902_40332391da5e1e80_1372591592,-2131.851,12205.392,-1971.348,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Group_01a_C,UNP_BP_SoundTrap_Crow_Group_01a_UAID_046874882494A69802_68e0512c24d92e8f_1374769190,13313.525,17735.363,-1961.569,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Group_01a_C,UNP_BP_SoundTrap_Crow_Group_01a_UAID_046874882494A69802_68e0512c24d92e8f_1375407255,12090.63,17493.959,-1971.569,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Group_01a_C,UNP_BP_SoundTrap_Crow_Group_01a_fa054b17f483d895_0,10027.036,43203.88,-1682.6653,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,BP_SoundTrap_Crow_Line_01a_C_UAID_581CF8B72315765402_68e0512c24d92e8f_2140171210,14405.114,21967.121,-1972.5872,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_0c4a395128255718_0,33356.87,26801.875,-2043.884,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_177821f8cc439078_0,45194.766,37289.617,-2154.344,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_20be282554d74a06_0,36595.402,20020.635,-1919.9363,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_3c479fce8f300235_0,16688.654,17354.773,-1693.5798,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_4f37d2d447a4527a_0,27369.016,47299.84,-2039.7275,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_59260faf16184c7f_0,46407.906,23007.307,-1711.6583,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_5d82f0cdd1342ff7_0,-25967.877,16013.434,-1187.4928,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_6109cd50845a0a66_0,-2630.2314,4528.934,-2174.9736,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_6bcadbab27372973_0,-22984.355,18745.385,-1337.9607,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_77266e783006d0c8_0,32717.23,26409.613,-2042.2024,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_7f2a906014faaf57_0,-22839.658,40732.992,390.29617,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_800038a3281b1ab0_0,-17820.549,11666.274,-1646.3071,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_8483c9b2d5d61a8d_0,34033.137,23637.342,-2523.098,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_94f12a794227d030_0,48917.07,10109.188,-954.2779,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_UAID_046874882494089902_3f0e6d0dd4e4221e_1094299618,-25330.346,13271.251,-1023.25433,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_UAID_046874882494089902_3f0e6d0dd4e4221e_1096600210,-30458.55,12126.069,-1009.6592,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_UAID_046874882494089902_3f0e6d0dd4e4221e_1098387775,-25734.355,14493.231,-1023.25433,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_UAID_046874882494089902_3f0e6d0dd4e4221e_1100832110,-26520.453,10808.919,-994.9105,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_UAID_046874882494089902_3f0e6d0dd4e4221e_1100909130,-28060.787,10516.562,-1009.65924,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_UAID_046874882494089902_3f0e6d0dd4e4221e_1107998046,-30031.793,11351.81,-1009.6592,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_UAID_04687488249436BB02_fce76c5a11c947db_1729191594,7784.84,13289.76,-1602.5488,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_UAID_046874882494499B02_35f6576d0925a26d_1878674619,-1837.0422,16544.727,-1771.3545,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_UAID_046874882494A69802_68e0512c24d92e8f_1240222958,7606.008,21703.275,-1671.7931,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_UAID_046874882494A69802_68e0512c24d92e8f_1240533982,7125.546,21472.02,-1674.9946,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_a6189d3859fa4699_0,1708.4135,39629.65,-785.6247,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_a759ff2d33deaee4_0,45962.637,10261.078,-1158.602,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_aaa12f5f2b011421_0,41070.65,37175.98,-1710.6749,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_b817fcdc0a237099_0,18240.879,27043.191,-1506.669,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_bd2ac70bfb1ac33e_0,36998.176,25450.238,-2537.7075,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_bff31c3b06aab40a_0,-30231.506,14451.004,-1228.6232,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_dc77a9ab4fc1fc7e_0,31277.822,25344.537,-2021.8636,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_f49a6223c9515bbe_0,48356.523,6192.241,-849.5208,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Group_f51fcb877d2514e8_0,46736.406,1959.0377,-763.6416,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_0a7ee7667ed74173_0,48984.14,59350.586,-1443.3135,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_2105ce9e9bd84c85_0,-16119.927,18427.955,-1294.3203,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_2a1f3adcfe748eec_0,-11432.605,21880.107,-1226.0013,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_41c063f55d0d8740_0,-3056.0408,20230.895,-1691.5703,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_44bd0a433df2d845_0,31448.537,26358.516,-1997.5212,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_468db053dfdd8bdd_0,44603.07,18565.4,-1821.5537,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_550e99df7eb52f40_0,-22345.768,21176.152,-877.53656,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_644841562d022851_0,44540.55,11133.838,-1366.2977,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_6ba91f0fe5ec27a3_0,35380.117,54400.37,-1910.7355,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_6c827a49ed79ad49_0,3575.3286,34355.957,-1295.4105,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_85e13950c92def88_0,30218.904,56369.312,-1864.6112,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_87b4e9dfe9ebb31c_0,-4092.9155,20728.754,-1638.5873,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_9a3acad4c4b37247_0,-15452.497,24517.713,-732.5199,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_9dc6f83e0875171b_0,2788.4802,26457.076,-1537.7076,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_UAID_046874882494977D02_be6a6beac2196855_1270685784,10694.629,31907.758,-1546.1483,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_a74ba0f14770aeeb_0,-6083.2495,21553.799,-1480.5082,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_b24b6faa7c547f97_0,29713.018,58122.66,-1790.9352,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_c6c4ef8a95abbbdb_0,-18165.186,22345.766,-695.3843,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_c751e3c6ad786504_0,45322.457,18161.635,-1406.9414,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_cce29339c1a7d5d6_0,10350.088,40690.062,-1292.8611,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_01a_fff152065d50a3af_0,29295.041,31449.863,-859.1622,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_UAID_0468748824945BB902_11158c6f7229cdc0_1690470704,3326.7063,10409.265,-1675.0195,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_BP_SoundTrap_Crow_Line_UAID_0468748824945BB902_11158c6f7229cdc0_1692920865,4860.552,9590.285,-1675.0195,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Crow_Line_01a_C,UNP_ChildActor_48587e268a079417_0,36506.566,37034.85,-608.1911,,20.0,Blueprint,10.0 HP,,,,False,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_2fa6262d75ac1966_1,39385.035,16902.299,-2166.6597,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_2fa6262d75ac1966_314,39450.805,16617.047,-1615.1754,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_4481ef720ae1ae21_486,-11235.867,-7611.3745,-1476.1865,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_68479541b25a7529_646,25168.475,44636.074,-1753.5852,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_UAID_00FF8EFC2BEF1C6B02_3f0e6d0dd4e4221e_1421475413,-25777.053,13411.232,-1321.958,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_UAID_00FF8EFC2BEF1C6B02_3f0e6d0dd4e4221e_1430369414,-27717.625,14717.582,-1320.9562,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_UAID_00FF8EFC2BEF1C6B02_3f0e6d0dd4e4221e_1447095415,-25856.033,12562.972,-1321.958,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_UAID_00FF8EFC2BEF5F8202_2fa6262d75ac1966_1735823886,40051.37,17034.58,-2166.6597,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_UAID_00FF8EFC2BEFC3D302_fee95617eaee0162_2038006866,34825.223,-5694.8257,652.897,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_UAID_00FF8EFC2BEFC3D302_fee95617eaee0162_2045695886,34044.066,-3296.7559,167.1907,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_UAID_00FF8EFC2BEFC3D302_fee95617eaee0162_2045697887,33902.3,-3248.831,159.83295,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_UAID_00FF8EFC2BEFC3D302_fee95617eaee0162_2045700890,33895.695,-3495.8367,137.48445,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,BP_SoundTrap_Ground_Glass_C_UAID_00FF8EFC2BEFC3D302_fee95617eaee0162_2045722904,36097.953,-4732.6934,139.4429,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass1_75f24b53c5c4d0ce_10,-18094.188,41319.68,726.73517,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass1_ae54c015e4f59828_2,-28679.066,13622.161,-1313.1201,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass2_4980766c61eef4cd_5,-4366.1245,10747.344,-1556.4907,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass2_ae54c015e4f59828_3,-28454.953,12789.887,-1313.1201,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass_4980766c61eef4cd_3,-4482.4707,10889.691,-1966.4907,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass_75f24b53c5c4d0ce_9,-18480.201,41378.99,726.73517,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass_7e945ee4210d475d_0,48696.13,5182.6675,-919.16296,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass_8d74ee310e6406d5_0,25456.195,18706.605,-2592.9204,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass_C_11c294cc824aeaf3_1,25400.69,15920.947,-2596.3696,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass_UAID_04687488249400B902_4980766c61eef4cd_1704011040,-5144.373,10417.976,-1967.2977,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass_UAID_04687488249400B902_4980766c61eef4cd_1705673086,-4720.8,11256.234,-1966.4907,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass_UAID_04687488249400B902_4980766c61eef4cd_1718707470,-5251.539,10813.02,-1966.4907,,50.0,Blueprint,,,,,,,
SceneComponent,BP_SoundTrap_Ground_Glass_C,UNP_BP_SoundTrap_Ground_Glass_UAID_04687488249400B902_4980766c61eef4cd_1720709493,-3423.8318,10815.085,-1996.4907,,50.0,Blueprint,,,,,,,
